,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
334,2015-11-20,85.97,2016-01-22,60.83,84.01,9,13.24,-29.24,000582
335,2020-04-17,48.12,2021-02-10,44.97,62.44,43,31.09,-6.55,000582
336,2011-04-22,5.21,2011-06-10,4.43,4.92,7,3.58,-14.97,000585
337,2013-09-06,2.58,2013-12-13,2.54,2.68,14,0.75,-1.55,000585
338,2021-09-10,1.92,2021-09-17,1.9,1.9,1,0.0,-1.04,000585
339,2021-09-24,2.0,2022-02-18,1.57,2.46,20,26.15,-21.5,000585
340,2014-09-05,108.56,2014-10-31,101.31,113.94,8,4.7,-6.68,000587
341,2017-08-18,147.85,2017-09-22,142.09,147.1,5,0.0,-3.9,000587
342,2013-03-08,49.2,2013-03-29,39.1,41.69,3,0.0,-20.53,000590
343,2019-04-12,70.69,2019-06-28,48.59,70.42,11,0.0,-31.26,000590
344,2011-03-25,55.5,2011-06-10,46.89,55.42,11,4.27,-15.51,000591
345,2019-12-13,48.27,2020-04-24,46.08,54.15,18,5.6,-4.54,000591
346,2011-07-08,21.82,2011-10-14,17.76,25.07,13,5.42,-18.61,000592
347,2021-05-07,20.89,2021-08-20,19.68,27.2,15,26.04,-5.79,000592
348,2013-11-01,37.36,2014-02-21,38.46,43.6,16,7.71,2.94,000593
349,2014-03-21,41.34,2014-04-25,37.85,40.36,5,1.38,-8.44,000593
350,2015-11-13,71.97,2016-03-11,56.65,88.69,16,22.92,-21.29,000593
351,2016-05-13,70.99,2016-07-29,68.29,79.75,11,18.8,-3.8,000593
352,2016-06-03,33.43,2016-06-24,26.27,29.83,3,0.0,-21.42,000595
353,2012-03-02,96.68,2012-08-17,82.89,108.35,24,10.99,-14.26,000596
354,2016-04-29,83.69,2018-11-16,122.63,207.61,130,139.49,46.53,000596
355,2019-03-22,206.99,2021-08-06,378.09,559.69,123,150.66,82.66,000596
356,2014-02-14,12.0,2015-08-07,14.71,26.69,77,111.83,22.58,000597
357,2019-03-15,20.62,2019-06-28,17.72,22.29,15,7.53,-14.06,000597
358,2020-02-28,18.42,2020-04-17,18.72,19.4,7,0.88,1.63,000597
359,2014-09-30,169.71,2015-09-02,195.65,405.61,48,132.24,15.28,000598
360,2015-12-28,51.03,2016-01-22,36.2,36.2,1,0.0,-29.06,000599
361,2013-02-22,18.65,2013-03-29,17.66,18.99,5,0.0,-5.31,000600
362,2013-10-18,20.92,2015-10-16,44.17,72.87,98,248.99,111.14,000600
363,2021-03-26,33.13,2021-06-25,29.65,33.9,13,0.0,-10.5,000600
364,2016-05-13,143.75,2016-11-04,163.89,167.45,24,20.06,14.01,000601
365,2020-07-17,126.64,2021-02-26,94.56,124.14,32,17.15,-25.33,000601
366,2015-03-06,63.54,2015-09-02,57.3,165.19,26,160.47,-9.82,000603
367,2016-04-20,80.03,2016-05-13,61.37,74.14,3,0.0,-23.32,000603
368,2016-08-05,85.5,2016-10-14,73.57,85.23,9,1.62,-13.95,000603
369,2020-07-24,75.01,2020-11-13,63.73,86.83,16,9.8,-15.04,000603
370,2012-06-29,32.71,2012-09-14,28.5,31.88,11,0.0,-12.87,000605
371,2014-09-05,43.22,2015-09-11,40.84,107.88,35,148.74,-5.51,000605
372,2015-12-04,58.52,2016-03-11,41.31,82.82,13,32.45,-29.41,000605
373,2013-05-31,43.45,2014-01-17,29.34,58.23,33,58.15,-32.47,000606
374,2015-12-25,72.96,2016-06-24,58.11,108.61,25,0.0,-20.35,000606
375,2015-12-11,52.17,2016-01-29,30.03,51.89,7,0.0,-42.44,000607
376,2014-08-01,16.52,2015-09-30,25.37,61.35,61,266.71,53.57,000610
377,2015-12-04,34.19,2016-01-29,27.16,38.47,8,15.94,-20.56,000610
378,2014-04-18,26.9,2014-06-06,22.61,24.35,7,2.05,-15.95,000611
379,2021-07-09,22.01,2021-11-05,15.86,21.95,17,0.5,-27.94,000611
380,2017-08-25,81.81,2018-01-05,78.74,91.68,18,5.29,-3.75,000612
381,2020-06-19,48.25,2021-11-26,67.34,92.08,75,91.79,39.56,000612
382,2015-11-20,98.0,2016-08-05,104.07,128.73,36,44.75,6.19,000615
383,2012-05-04,103.64,2012-06-21,97.14,103.9,7,3.9,-6.27,000616
384,2014-04-18,105.46,2014-06-13,98.66,100.78,8,0.63,-6.45,000616
385,2014-08-15,125.5,2016-01-29,153.27,514.37,57,321.41,22.13,000616
386,2014-07-25,29.82,2015-09-02,35.07,78.81,58,122.19,17.61,000617
387,2015-10-16,52.03,2015-10-23,47.97,47.97,1,0.0,-7.8,000617
388,2015-11-06,53.36,2016-01-29,34.89,56.78,12,9.95,-34.61,000617
389,2016-10-14,64.15,2017-06-30,56.96,80.07,37,28.19,-11.21,000617
390,2017-08-11,60.23,2017-10-13,60.95,64.33,8,3.06,1.2,000617
391,2015-11-13,89.91,2016-02-19,67.47,101.79,13,0.0,-24.96,000619
392,2020-08-14,43.83,2021-02-05,38.25,48.45,25,2.28,-12.73,000619
393,2021-04-16,41.25,2021-05-14,39.57,41.73,4,2.66,-4.07,000619
394,2014-09-12,13.19,2016-01-22,15.59,40.37,70,198.82,18.2,000620
395,2014-05-09,51.16,2015-09-11,63.44,112.3,64,125.05,24.0,000625
396,2011-04-15,39.04,2011-12-23,33.7,58.77,35,51.94,-13.68,000626
397,2012-06-29,46.37,2012-07-27,32.93,51.19,4,0.0,-28.98,000626
398,2020-02-21,74.33,2020-04-03,58.94,71.01,6,8.68,-20.7,000626
399,2013-03-08,68.54,2013-05-24,65.39,72.76,11,9.09,-4.6,000627
400,2015-11-06,249.15,2016-02-05,184.38,271.53,13,4.03,-26.0,000627
401,2017-07-21,273.23,2018-02-09,170.55,253.74,28,3.88,-37.58,000627
402,2016-04-22,91.82,2016-04-29,90.07,90.07,1,0.0,-1.91,000630
403,2016-12-09,115.69,2017-01-06,108.32,108.32,4,1.32,-6.37,000630
404,2017-08-11,98.84,2017-11-10,92.87,105.86,12,5.98,-6.04,000630
405,2013-10-18,20.17,2013-11-08,16.94,18.75,3,0.0,-16.01,000631
406,2015-11-13,105.0,2016-02-19,79.64,117.57,13,0.0,-24.15,000632
407,2016-11-18,95.94,2017-01-06,85.3,95.26,7,0.0,-11.09,000632
408,2014-07-04,21.03,2015-08-28,28.13,66.58,60,209.39,33.76,000635
409,2015-12-31,44.07,2016-01-15,25.57,33.85,2,0.0,-41.98,000635
410,2017-09-15,63.3,2017-09-22,58.31,58.31,1,0.0,-7.88,000635
411,2021-03-05,25.41,2022-02-25,28.33,57.25,50,120.36,11.49,000635
412,2015-12-04,177.92,2016-01-29,137.68,212.13,8,13.45,-22.62,000636
413,2017-11-17,197.71,2018-12-07,214.14,392.37,54,96.13,8.31,000636
414,2019-04-04,294.29,2019-05-31,223.03,276.51,8,2.23,-24.21,000636
415,2021-08-06,596.09,2021-09-17,467.49,568.09,6,0.0,-21.57,000636
416,2020-03-06,75.0,2020-03-27,59.91,62.7,3,0.0,-20.12,000637
417,2021-08-27,64.87,2021-10-29,58.78,68.08,9,7.52,-9.39,000637
418,2011-07-22,21.39,2011-09-02,19.27,20.64,6,0.0,-9.91,000638
419,2014-04-04,24.49,2014-06-06,19.98,23.43,9,0.0,-18.42,000638
420,2015-11-13,93.09,2016-12-09,72.58,135.03,26,21.71,-22.03,000638
421,2013-12-13,36.74,2014-03-14,31.06,34.87,13,3.14,-15.46,000639
422,2014-09-12,36.76,2016-03-04,51.28,98.01,76,155.23,39.5,000639
423,2016-10-21,101.98,2017-07-28,76.99,106.98,40,5.38,-24.5,000639
424,2017-08-18,82.64,2017-08-25,79.91,79.91,1,0.0,-3.3,000639
425,2017-09-15,89.47,2017-11-17,76.13,87.36,8,0.0,-14.91,000639
426,2014-09-12,133.4,2016-02-26,185.63,476.59,62,235.98,39.15,000650
427,2019-04-04,202.6,2019-09-30,192.87,273.53,26,35.94,-4.8,000650
428,2020-03-06,214.84,2020-04-10,188.97,194.81,5,0.0,-12.04,000650
429,2012-04-20,1456.43,2012-06-15,1474.03,1520.32,8,3.05,1.21,000651
430,2014-12-05,2558.85,2015-10-09,2637.74,4414.27,44,66.36,3.08,000651
431,2016-10-14,3495.69,2018-08-17,5824.41,8353.94,93,134.6,66.62,000651
432,2020-11-13,10069.84,2021-02-19,9387.91,10427.1,14,1.39,-6.77,000651
433,2014-09-05,104.24,2015-09-02,130.85,337.4,52,216.27,25.53,000652
434,2020-02-07,197.75,2020-10-09,128.41,305.91,35,68.65,-35.06,000652
435,2017-09-08,60.91,2017-11-03,48.23,60.08,7,0.0,-20.82,000655
436,2012-03-23,23.24,2012-06-29,19.07,25.76,14,9.57,-17.94,000656
437,2012-12-28,25.62,2013-05-17,24.39,27.17,19,0.52,-4.8,000656
438,2018-04-04,32.18,2018-06-08,28.64,32.55,9,0.0,-11.0,000656
439,2014-07-11,40.04,2016-03-04,56.15,101.29,58,157.41,40.23,000657
440,2014-08-15,49.81,2015-11-06,103.87,181.58,51,219.63,108.53,000659
441,2015-12-04,121.97,2016-02-19,86.5,121.49,10,7.48,-29.08,000659
442,2018-12-07,83.6,2019-01-25,71.05,84.57,7,0.0,-15.01,000659
443,2011-04-01,24.87,2011-06-10,22.15,27.23,10,7.88,-10.94,000662
444,2014-03-21,22.82,2015-10-09,37.88,107.25,47,386.84,65.99,000662
445,2015-11-20,57.29,2016-03-25,61.31,81.18,17,16.79,7.02,000662
446,2016-04-01,62.85,2016-07-01,65.33,69.14,13,3.91,3.95,000662
447,2013-09-18,43.63,2016-01-29,54.41,126.07,94,209.91,24.71,000663
448,2017-10-20,67.78,2018-03-23,51.37,97.31,18,39.13,-24.21,000663
449,2014-08-22,60.97,2016-02-19,65.34,140.82,60,140.23,7.17,000665
450,2020-02-28,41.7,2020-05-08,29.54,44.15,10,0.0,-29.16,000665
451,2015-11-20,26.65,2016-03-18,23.4,37.33,16,40.55,-12.2,000666
452,2016-10-28,25.13,2017-01-26,26.32,27.11,13,8.57,4.74,000666
453,2017-07-21,25.65,2017-10-20,25.32,27.05,12,5.75,-1.29,000666
454,2020-04-17,62.35,2020-05-22,62.14,64.82,5,0.0,-0.34,000667
455,2014-08-01,28.75,2016-07-15,59.7,100.65,76,226.79,107.65,000668
456,2016-10-14,71.22,2016-12-30,72.04,76.16,11,7.51,1.15,000668
457,2020-07-03,56.98,2020-12-25,37.06,64.79,25,1.42,-34.96,000668
458,2021-06-11,49.52,2021-08-20,45.95,51.86,10,12.71,-7.21,000668
459,2013-11-15,57.7,2014-01-10,51.08,58.19,8,4.28,-11.47,000669
460,2017-07-21,46.38,2017-09-29,41.8,47.14,10,4.9,-9.87,000669
461,2015-11-27,357.62,2015-12-04,367.46,367.46,1,0.0,2.75,000670
462,2015-12-11,391.37,2016-02-05,281.13,441.71,8,0.0,-28.17,000670
463,2015-12-04,252.83,2016-03-04,217.4,309.01,12,19.5,-14.01,000671
464,2019-11-08,226.0,2020-05-15,224.4,276.75,26,30.18,-0.71,000671
465,2018-01-05,81.48,2018-05-04,66.87,86.71,17,21.17,-17.93,000672
466,2011-04-22,65.06,2011-06-10,46.55,58.95,7,0.0,-28.45,000673
467,2016-04-22,158.28,2016-06-08,145.42,173.64,7,0.0,-8.12,000673
468,2019-04-04,71.97,2019-07-12,51.65,67.98,14,1.07,-28.23,000677
469,2014-07-25,20.6,2015-09-30,31.25,87.64,58,315.16,51.7,000678
470,2015-12-04,54.34,2016-03-04,33.16,64.99,12,28.08,-38.98,000678
471,2016-07-29,52.85,2017-02-24,59.68,76.43,29,41.64,12.92,000679
472,2017-09-01,34.7,2017-10-20,31.14,34.58,6,1.38,-10.26,000680
473,2020-07-31,21.3,2020-11-20,20.47,22.13,16,4.19,-3.9,000680
474,2021-08-20,23.08,2021-12-03,23.14,25.98,15,7.62,0.26,000680
475,2015-12-18,170.52,2016-01-28,98.21,165.68,6,1.51,-42.41,000681
476,2019-03-22,117.93,2019-04-26,88.82,112.91,5,1.08,-24.68,000681
477,2015-11-27,92.93,2016-01-22,78.15,106.24,8,13.6,-15.9,000682
478,2017-08-11,18.69,2017-11-24,16.23,20.87,14,12.93,-13.16,000683
479,2013-09-27,56.4,2014-03-21,55.57,61.92,25,10.16,-1.47,000685
480,2014-08-29,60.8,2015-10-23,127.58,197.99,60,196.17,109.84,000685
481,2015-11-13,144.11,2016-01-22,107.19,141.12,10,0.0,-25.62,000685
482,2017-07-21,106.31,2017-11-17,100.86,107.01,16,0.66,-5.13,000685
483,2020-07-31,87.05,2021-07-23,86.52,92.32,51,5.21,-0.61,000685
484,2016-11-25,250.09,2017-01-06,214.14,237.07,6,0.0,-14.37,000686
485,2020-01-03,159.53,2020-04-30,139.13,172.74,16,10.43,-12.79,000686
486,2014-04-04,12.99,2016-11-04,47.54,76.07,95,517.95,265.97,000687
487,2016-09-02,52.46,2016-09-23,45.09,49.64,3,0.0,-14.05,000688
488,2016-11-25,67.22,2017-01-06,52.54,68.23,6,7.52,-21.84,000688
489,2017-09-01,64.47,2019-06-28,62.3,82.98,72,30.33,-3.37,000688
490,2019-12-27,85.37,2020-11-13,62.01,163.69,45,94.2,-27.36,000688
491,2014-09-30,192.42,2016-02-05,262.18,637.67,68,231.39,36.25,000690
492,2017-10-13,316.74,2018-02-23,298.59,361.59,19,15.46,-5.73,000690
493,2012-07-27,21.52,2012-09-14,19.8,21.14,7,4.24,-7.99,000691
494,2015-11-13,26.42,2016-07-15,25.59,43.95,34,54.26,-3.14,000691
495,2021-03-19,16.83,2021-07-16,15.31,18.76,17,12.4,-9.03,000691
496,2015-12-18,56.32,2016-03-04,29.01,60.1,10,0.2,-48.49,000695
497,2016-10-28,37.88,2017-01-13,34.36,41.31,11,9.37,-9.29,000695
498,2016-05-06,68.74,2016-06-08,64.38,64.86,5,3.74,-6.34,000697
499,2017-09-22,77.31,2017-11-24,71.02,83.98,8,6.89,-8.14,000697
500,2020-08-21,36.35,2020-10-30,24.4,32.95,10,0.49,-32.87,000697
501,2015-11-20,19.81,2016-01-29,13.73,20.82,10,12.3,-30.69,000698
502,2014-10-10,17.59,2015-10-09,19.67,36.08,50,113.87,11.82,000701
503,2015-10-30,35.14,2016-03-18,26.19,38.82,19,25.59,-25.47,000701
504,2021-07-09,8.92,2021-09-10,8.76,9.38,9,1.74,-1.79,000701
505,2011-04-08,18.63,2011-05-06,17.79,18.96,4,2.6,-4.51,000702
506,2016-04-08,39.09,2016-07-29,36.21,44.45,16,0.0,-7.37,000702
507,2020-12-18,16.33,2021-01-08,14.53,15.22,3,4.97,-11.02,000702
508,2014-09-19,30.85,2014-10-31,28.22,31.38,6,1.36,-8.53,000703
509,2016-01-08,38.61,2016-01-15,34.05,34.05,1,0.0,-11.81,000703
510,2016-04-08,42.01,2016-05-27,36.64,46.61,7,0.0,-12.78,000703
511,2019-04-26,77.35,2019-06-06,65.11,79.9,6,0.0,-15.82,000703
512,2020-08-07,76.44,2021-08-13,87.49,121.92,53,66.74,14.46,000703
513,2015-12-04,74.68,2016-03-04,59.07,102.59,12,10.66,-20.9,000705
514,2020-02-07,40.68,2020-05-15,35.34,39.67,14,5.23,-13.13,000705
515,2021-05-21,41.07,2021-07-23,38.71,41.46,9,0.0,-5.75,000705
516,2021-09-24,42.53,2021-10-29,38.26,42.75,5,4.52,-10.04,000705
517,2016-04-15,20.62,2016-07-01,17.22,21.56,11,10.17,-16.49,000707
518,2016-10-28,20.78,2017-05-05,16.82,27.2,27,8.84,-19.06,000707
519,2013-04-19,70.18,2015-11-20,285.14,463.98,115,577.44,306.3,000712
520,2020-07-17,142.96,2021-10-08,146.06,175.61,64,20.84,2.17,000712
521,2015-12-25,37.06,2016-01-22,25.97,36.5,4,0.0,-29.92,000713
522,2015-07-24,34.07,2015-09-18,21.92,31.01,8,11.07,-35.66,000715
523,2016-04-01,36.76,2017-04-28,30.59,48.34,55,27.99,-16.78,000715
524,2012-07-13,20.45,2012-08-17,17.8,19.05,5,0.0,-12.96,000716
525,2014-03-07,23.48,2014-05-09,21.14,24.83,8,4.86,-9.97,000716
526,2014-08-29,6.98,2015-12-18,19.88,39.59,68,432.84,184.81,000717
527,2013-09-13,35.11,2014-01-03,31.79,43.47,16,24.38,-9.46,000719
528,2014-08-08,36.51,2016-02-05,42.47,108.23,56,173.52,16.32,000719
529,2020-07-24,30.33,2021-01-08,27.65,33.84,24,4.83,-8.84,000719
530,2021-03-26,31.11,2021-06-04,28.56,30.98,10,0.85,-8.2,000719
531,2020-04-24,20.37,2020-05-22,18.94,20.55,4,0.0,-7.02,000721
532,2021-04-16,30.33,2021-08-27,25.47,38.71,19,50.86,-16.02,000722
533,2011-05-13,36.88,2011-06-10,30.1,36.55,4,0.0,-18.38,000723
534,2014-09-05,24.97,2015-10-16,37.16,93.43,57,269.58,48.82,000723
535,2015-12-18,48.0,2016-03-04,32.41,51.23,10,4.02,-32.48,000723
536,2016-06-17,48.59,2016-08-12,53.1,54.11,8,15.42,9.28,000723
537,2017-07-14,54.72,2017-12-15,49.54,65.64,21,24.74,-9.47,000723
538,2020-06-19,15.49,2021-09-24,17.92,24.43,66,59.67,15.69,000725
539,2015-12-11,73.05,2016-01-29,54.02,70.37,7,0.41,-26.05,000726
540,2015-12-31,22.64,2016-01-08,17.55,17.55,1,0.0,-22.48,000727
541,2019-03-15,11.62,2019-05-24,8.47,12.22,10,0.0,-27.11,000727
542,2020-08-21,10.1,2021-08-27,11.16,13.19,52,27.44,10.5,000727
543,2013-02-01,20.46,2013-04-19,17.18,20.16,10,0.0,-16.03,000728
544,2017-09-01,37.14,2017-11-03,32.01,37.0,8,2.01,-13.81,000728
545,2020-01-17,24.9,2020-04-03,22.79,26.7,10,10.97,-8.47,000728
546,2014-11-14,50.21,2015-09-25,53.3,89.8,45,82.67,6.15,000729
547,2017-04-07,54.7,2017-05-05,48.1,54.91,4,0.0,-12.07,000729
548,2020-01-03,48.23,2020-02-28,42.75,48.58,7,0.43,-11.36,000729
549,2021-04-23,55.05,2021-07-09,50.49,57.79,11,7.58,-8.28,000729
550,2011-08-12,81.34,2011-12-30,74.71,94.71,19,16.75,-8.15,000731
551,2012-03-09,89.85,2012-06-29,81.01,94.38,16,4.15,-9.84,000731
552,2013-09-27,112.06,2014-01-17,105.09,124.76,16,9.51,-6.22,000731
553,2014-09-26,18.13,2014-10-17,19.44,20.59,3,15.09,7.23,000732
554,2015-11-20,50.39,2016-01-29,29.72,46.15,10,6.21,-41.02,000733
555,2013-09-13,49.2,2014-04-30,39.92,56.26,33,25.27,-18.86,000735
556,2014-09-19,52.12,2015-08-28,46.77,87.46,49,66.43,-10.26,000735
557,2016-12-16,49.91,2017-01-26,48.06,51.34,6,1.56,-3.71,000735
558,2017-09-15,48.55,2018-10-26,59.48,116.73,56,133.55,22.51,000735
559,2019-02-15,83.53,2019-06-06,68.83,93.53,16,9.62,-17.6,000735
560,2016-08-05,28.15,2017-05-26,22.63,44.19,41,52.54,-19.61,000736
561,2020-03-06,32.19,2020-05-29,23.1,29.82,12,0.0,-28.24,000736
562,2021-05-28,30.2,2021-06-18,26.89,29.07,3,0.0,-10.96,000736
563,2015-12-18,20.57,2016-01-29,12.01,22.23,6,0.0,-41.61,000737
564,2014-07-11,19.83,2016-04-29,41.55,66.17,92,255.56,109.53,000738
565,2020-07-17,65.03,2021-03-12,53.5,74.92,34,8.34,-17.73,000750
566,2017-09-08,23.63,2017-11-03,18.58,22.82,7,0.0,-21.37,000751
567,2015-12-25,80.16,2016-01-15,52.14,80.38,3,0.0,-34.96,000752
568,2013-10-11,18.37,2014-01-10,14.01,18.59,13,0.0,-23.73,000753
569,2016-11-11,24.49,2016-12-02,20.68,23.44,3,0.0,-15.56,000755
570,2015-11-13,59.23,2016-02-19,44.44,69.79,13,6.65,-24.97,000757
571,2016-11-11,70.02,2016-12-30,59.17,66.35,7,0.0,-15.5,000757
572,2020-02-14,78.17,2020-04-24,51.09,69.25,10,0.0,-34.64,000758
573,2020-07-24,71.44,2020-09-04,64.08,80.51,6,12.7,-10.3,000758
574,2017-07-07,71.42,2018-02-14,58.43,91.26,31,14.85,-18.19,000759
575,2020-02-07,50.11,2020-03-06,51.48,54.22,4,5.88,2.73,000759
576,2016-05-20,8.04,2016-07-22,8.12,9.74,9,14.19,1.0,000761
577,2016-12-02,7.91,2016-12-23,7.54,8.26,3,0.0,-4.68,000761
578,2015-11-20,178.21,2016-08-19,127.69,169.04,38,14.25,-28.35,000762
579,2011-04-22,32.18,2011-06-10,27.3,33.03,7,5.87,-15.16,000766
580,2013-11-22,19.5,2014-01-03,18.57,19.93,6,0.0,-4.77,000766
581,2014-07-11,76.1,2015-10-23,181.19,315.52,65,336.65,138.09,000768
582,2021-07-30,204.05,2022-02-11,189.36,277.7,27,18.55,-7.2,000768
583,2017-07-21,96.6,2018-01-05,94.18,103.96,23,9.09,-2.51,000776
584,2019-11-01,80.34,2019-11-15,77.03,79.78,2,0.0,-4.12,000776
585,2020-01-03,88.87,2020-04-30,80.34,89.33,16,0.73,-9.6,000776
586,2015-11-13,179.17,2016-01-08,126.14,174.67,8,0.0,-29.6,000777
587,2017-04-21,115.16,2017-05-12,102.63,111.29,3,0.0,-10.88,000777
588,2020-08-07,84.42,2020-11-13,63.47,79.0,14,0.0,-24.82,000777
589,2014-08-22,26.84,2016-09-02,57.18,89.1,89,237.5,113.04,000779
590,2020-07-31,29.79,2020-09-18,29.0,31.94,7,7.69,-2.65,000779
591,2013-10-18,26.07,2014-03-14,21.98,27.91,21,8.35,-15.69,000783
592,2014-06-06,25.07,2015-09-02,57.33,106.84,64,309.35,128.68,000783
593,2020-07-17,51.31,2021-03-19,44.72,56.19,35,4.21,-12.84,000783
594,2013-10-11,30.4,2013-11-08,23.92,29.16,4,0.0,-21.32,000785
595,2015-11-27,69.56,2016-03-25,53.17,81.49,16,16.97,-23.56,000785
596,2019-03-01,56.18,2020-02-14,37.97,57.17,49,0.0,-32.41,000785
597,2015-03-06,66.45,2015-09-02,36.53,77.07,18,19.16,-45.03,000788
598,2021-05-14,27.33,2021-09-30,24.67,28.0,20,9.25,-9.73,000788
599,2014-08-29,20.85,2015-08-28,23.42,45.23,52,110.47,12.33,000789
600,2017-08-11,27.26,2019-01-11,38.37,48.94,72,81.26,40.76,000789
601,2019-03-15,49.04,2021-02-05,57.37,91.59,98,83.66,16.99,000789
602,2013-04-12,62.1,2014-01-03,54.37,72.62,38,11.62,-12.45,000790
603,2015-12-11,115.26,2016-02-26,70.19,118.83,10,5.39,-39.1,000790
604,2019-04-30,51.34,2019-05-31,42.15,46.18,4,0.0,-17.9,000790
605,2021-05-14,70.63,2021-10-08,52.15,61.39,21,0.71,-26.16,000790
606,2013-11-15,13.7,2014-04-04,12.22,14.11,20,5.93,-10.8,000791
607,2014-07-29,12.59,2015-08-28,20.03,40.65,51,148.93,59.09,000791
608,2015-10-16,28.22,2015-10-23,25.68,25.68,1,0.0,-9.0,000791
609,2015-11-06,26.2,2016-01-22,20.48,30.81,11,1.05,-21.83,000791
610,2016-09-14,25.79,2016-12-23,22.62,27.48,13,10.67,-12.29,000791
611,2012-03-23,73.58,2012-08-03,67.36,76.29,16,16.28,-8.45,000793
612,2012-10-19,72.91,2014-11-07,149.7,197.97,83,171.53,105.32,000793
613,2015-12-31,192.15,2016-01-15,120.63,141.59,2,0.0,-37.22,000793
614,2016-05-20,29.08,2016-11-25,27.34,37.4,26,20.18,-5.98,000795
615,2021-08-27,22.59,2021-09-30,17.85,22.47,5,3.64,-20.98,000795
616,2020-04-24,38.52,2021-01-29,34.8,95.53,40,159.17,-9.66,000796
617,2014-08-29,11.69,2015-10-23,45.46,70.96,60,466.77,288.88,000797
618,2015-11-13,38.9,2016-01-15,22.49,40.53,9,0.0,-42.19,000797
619,2014-09-05,14.65,2015-09-30,16.04,36.07,53,140.79,9.49,000798
620,2015-12-31,21.43,2016-01-08,17.35,17.35,1,0.0,-19.04,000798
621,2020-07-24,10.24,2021-07-23,11.74,20.98,52,57.98,14.65,000798
622,2016-05-20,34.52,2017-06-02,29.1,44.82,53,37.11,-15.7,000799
623,2017-08-11,51.7,2018-03-23,40.94,55.8,31,14.91,-20.81,000799
624,2018-06-01,52.5,2018-08-17,35.81,52.48,11,0.0,-31.79,000799
625,2017-09-29,26.99,2017-12-29,21.53,27.37,12,0.0,-20.23,000800
626,2015-11-13,156.19,2016-02-26,118.66,169.45,14,0.0,-24.03,000801
627,2021-05-21,65.46,2021-10-15,70.97,87.53,21,31.62,8.42,000801
628,2015-11-27,73.38,2016-03-25,69.86,90.5,13,9.76,-4.8,000803
629,2016-04-29,82.63,2016-06-22,63.82,71.27,8,0.0,-22.76,000803
630,2016-04-15,33.43,2016-05-20,26.83,33.04,5,0.0,-19.74,000807
631,2019-12-27,23.46,2020-03-13,19.58,23.57,10,1.42,-16.54,000807
632,2012-03-23,25.38,2012-04-27,18.5,21.11,5,1.49,-27.11,000809
633,2013-12-13,16.33,2014-03-14,17.01,18.66,13,19.16,4.16,000809
634,2015-05-22,21.09,2015-07-10,11.28,24.52,7,14.63,-46.51,000809
635,2016-05-06,89.25,2016-07-01,91.04,92.81,8,14.45,2.01,000810
636,2016-07-22,109.91,2016-09-30,87.75,96.79,10,1.5,-20.16,000810
637,2011-08-12,122.22,2011-12-23,97.84,121.07,18,3.51,-19.95,000811
638,2015-12-04,148.12,2016-02-05,96.87,151.05,9,0.77,-34.6,000811
639,2011-04-08,22.16,2011-06-10,22.35,26.94,9,21.9,0.86,000812
640,2013-09-30,15.63,2016-03-04,28.87,69.98,103,334.93,84.71,000812
641,2017-01-06,44.46,2017-02-10,45.17,45.17,5,5.34,1.6,000812
642,2018-11-30,29.69,2019-06-14,21.58,45.59,27,61.55,-27.32,000813
643,2011-03-25,24.39,2011-07-01,18.46,26.11,9,6.1,-24.31,000815
644,2011-09-16,20.8,2011-09-23,18.84,18.84,1,0.0,-9.42,000815
645,2019-12-20,21.87,2020-11-27,30.02,49.8,48,74.55,37.27,000818
646,2011-08-26,115.8,2011-10-21,86.18,109.73,7,0.0,-25.58,000819
647,2014-08-08,109.93,2015-09-30,169.04,405.51,60,248.56,53.77,000819
648,2015-11-20,285.76,2016-03-04,217.13,328.19,14,16.82,-24.02,000819
649,2015-03-13,22.56,2018-03-23,28.38,83.39,103,241.62,25.8,000820
650,2015-12-04,24.36,2016-01-22,23.58,26.07,7,8.85,-3.2,000821
651,2015-12-25,12.74,2016-01-15,9.74,13.06,3,0.0,-23.55,000822
652,2011-07-22,34.41,2011-10-20,22.82,34.23,12,0.0,-33.68,000823
653,2014-02-28,22.89,2015-02-27,26.19,29.2,52,27.18,14.42,000823
654,2015-03-06,26.44,2015-07-17,24.46,42.39,19,55.96,-7.49,000823
655,2011-12-09,72.39,2012-01-06,60.22,71.23,4,0.0,-16.81,000826
656,2017-09-29,179.87,2018-01-12,163.64,188.64,14,0.0,-9.02,000826
657,2014-03-21,13.62,2016-02-05,26.2,54.84,89,287.84,92.36,000828
658,2015-03-13,173.24,2015-09-02,106.33,369.65,25,83.02,-38.62,000829
659,2014-09-19,18.36,2016-01-15,25.62,59.26,69,224.36,39.54,000830
660,2020-08-14,54.44,2020-09-04,52.24,54.96,3,0.0,-4.04,000830
661,2014-08-08,88.8,2014-10-17,82.09,84.27,10,1.4,-7.56,000831
662,2019-03-29,44.68,2019-12-06,41.24,61.81,36,34.14,-7.7,000831
663,2020-07-24,53.31,2020-08-28,49.2,57.03,5,12.31,-7.71,000831
664,2014-03-21,10.98,2015-09-30,13.35,34.94,58,219.67,21.58,000833
665,2016-06-03,21.34,2016-09-09,17.8,22.21,14,7.29,-16.59,000833
666,2015-11-20,103.48,2016-08-05,80.64,126.9,16,38.7,-22.07,000835
667,2019-12-27,30.03,2020-02-07,23.75,29.23,5,0.0,-20.91,000835
